infoStartAddr:	0x5C908
numEntries:	0x492	1170
title:	CHARACTER_INIT_PARAM
paramStartAddr:	0x00006DF0
entryID   	paramAddr 	infoAddr  	baseRec_mp	baseRec_sp	red_Falldam	soul	equip_Wep_Right	equip_Subwep_Right	equip_Wep_Left	equip_Subwep_Left	equip_Helm	equip_Armer	equip_Gaunt	equip_Leg	equip_Arrow	equip_Bolt	equip_SubArrow	equip_SubBolt	equip_Accessory01	equip_Accessory02	equip_Accessory03	equip_Accessory04	equip_Accessory05	equip_Skill_01	equip_Skill_02	equip_Skill_03	equip_Spell_01	equip_Spell_02	equip_Spell_03	equip_Spell_04	equip_Spell_05	equip_Spell_06	equip_Spell_07	item_01	item_02	item_03	item_04	item_05	item_06	item_07	item_08	item_09	item_10	npcPlayerFaceGenId	npcPlayerThinkId	baseHp	baseMp	baseSp	arrowNum	boltNum	subArrowNum	subBoltNum	QWC_sb	QWC_mw	QWC_cd	soulLv	baseVit	baseWil	baseEnd	baseStr	baseDex	baseMag	baseFai	baseLuc	baseHeroPoint	baseDurability	itemNum_01	itemNum_02	itemNum_03	itemNum_04	itemNum_05	itemNum_06	itemNum_07	itemNum_08	itemNum_09	itemNum_10	bodyScaleHead	bodyScaleBreast	bodyScaleAbdomen	bodyScaleArm	bodyScaleLeg	gestureId0	gestureId1	gestureId2	gestureId3	gestureId4	gestureId5	gestureId6	npcPlayerType	npcPlayerDrawType	npcPlayerSex	vowType:4	pad:4	voiceType	pad0[1]	equip_Wep_Right_GenId	equip_Subwep_Right_GenId	equip_Wep_Left_GenId	equip_Subwep_Left_GenId	equip_Helm_GenId	equip_Armer_GenId	equip_Gaunt_GenId	equip_Leg_GenId	equip_Wep_Body_GenId	secondaryItem_01	secondaryItem_02	secondaryItem_03	secondaryItem_04	secondaryItem_05	secondaryItem_06	secondaryItemNum_01	secondaryItemNum_02	secondaryItemNum_03	secondaryItemNum_04	secondaryItemNum_05	secondaryItemNum_06	pad1[2]
0x00000834	0x00011B60	0x0005E0C0	0.000000	0.000000	0.000000	50000	-1	-1	-1	-1	10000	11000	12000	13000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 0032 0031 0030 0030 756a 53f0 306f 3001 5916 898b 7528 ff08 30c0 30fc 30af 57fa 6e96 ff09
0x00000898	0x00011C8C	0x0005E0E6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0030 005f 666e 901a
0x00000899	0x00011DB8	0x0005E0F4	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	-50	-50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0031 005f 75e9 305b 578b
0x0000089A	0x00011EE4	0x0005E104	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100	-100	-100	-100	-100	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0032 005f 3068 3066 3082 75e9 305b 578b
0x0000089B	0x00012010	0x0005E11A	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0033 005f 592a 3081
0x0000089C	0x0001213C	0x0005E128	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0034 005f 3068 3066 3082 592a 3081
0x0000089D	0x00012268	0x0005E13C	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	100	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0035 005f 4e0a 534a 8eab 592a 308a
0x0000089E	0x00012394	0x0005E150	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	100	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0036 005f 4e0b 534a 8eab 592a 308a
0x0000089F	0x000124C0	0x0005E164	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0037 005f 982d 3061 3063 3061 3083 3044
0x000008A0	0x000125EC	0x0005E17A	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0038 005f 982d 3067 3063 304b 3061
0x000008A1	0x00012718	0x0005E18E	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 4f53 578b 0039
0x000008FC	0x00012844	0x0005E196	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0030
0x000008FD	0x00012970	0x0005E1A6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0031
0x000008FE	0x00012A9C	0x0005E1B6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0032
0x000008FF	0x00012BC8	0x0005E1C6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0033
0x00000900	0x00012CF4	0x0005E1D6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0034
0x00000901	0x00012E20	0x0005E1E6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0035
0x00000902	0x00012F4C	0x0005E1F6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0036
0x00000903	0x00013078	0x0005E206	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0037
0x00000904	0x000131A4	0x0005E216	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0038
0x00000905	0x000132D0	0x0005E226	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 7537 6027 9854 30bf 30a4 30d7 0039
0x00000906	0x000133FC	0x0005E236	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0030
0x00000907	0x00013528	0x0005E246	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0031
0x00000908	0x00013654	0x0005E256	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0032
0x00000909	0x00013780	0x0005E266	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0033
0x0000090A	0x000138AC	0x0005E276	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0034
0x0000090B	0x000139D8	0x0005E286	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0035
0x0000090C	0x00013B04	0x0005E296	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0036
0x0000090D	0x00013C30	0x0005E2A6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0037
0x0000090E	0x00013D5C	0x0005E2B6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0038
0x0000090F	0x00013E88	0x0005E2C6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	0	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 5973 6027 9854 30bf 30a4 30d7 0039
0x00000960	0x00013FB4	0x0005E2D6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 8d08 308a 7269 0030
0x00000961	0x000140E0	0x0005E2E0	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 8d08 308a 7269 0031
0x00000962	0x0001420C	0x0005E2EA	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 8d08 308a 7269 0032
0x00000963	0x00014338	0x0005E2F4	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 8d08 308a 7269 0033
0x00000964	0x00014464	0x0005E2FE	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 8d08 308a 7269 0034
0x00000965	0x00014590	0x0005E308	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	0	0	1	0		0	255	-1	-1	-1	-1	-1	-1	-1	-1	1000	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	 8d08 308a 7269 0035
